sample_id,source,biome
SRS8370469,v1,temperate grassland
SRS8370302,v1,temperate grassland
SRS8370475,v1,
SRS8370308,v1,temperate grassland
SRS8370476,v1,temperate grassland
SRS8370359,v1,
SRS8370316,v1,temperate forest
SRS8370362,v1,temperate grassland
SRS8370366,v1,temperate grassland
SRS8370485,v1,
SRS8370320,v1,
SRS8370324,v1,temperate grassland
SRS8370118,v1,
SRS8370382,v1,
SRS8370124,v1,
SRS8370121,v1,temperate grassland
SRS8370128,v1,
SRS8370331,v1,temperate grassland
SRS8370329,v1,
SRS8370337,v1,temperate grassland
SRS8370130,v1,
SRS8370341,v1,temperate forest
SRS8370132,v1,
SRS8370144,v1,temperate grassland
SRS8370146,v1,
SRS8370147,v1,
SRS8370349,v1,temperate forest
SRS8370348,v1,temperate grassland
SRS8370343,v1,
SRS8370347,v1,
SRS8370351,v1,temperate grassland
SRS8374987,v1,temperate grassland
SRS8370356,v1,
SRS8370160,v1,
SRS8370165,v1,temperate grassland
SRS8370388,v1,temperate grassland
SRS8369875,v1,
SRS8370391,v1,
SRS8370167,v1,temperate forest
SRS8369874,v1,temperate forest
SRS8370169,v1,temperate grassland
SRS8369880,v1,
SRS8370402,v1,temperate grassland
SRS8369886,v1,
SRS8370420,v1,
SRS8370181,v1,
SRS8370417,v1,temperate grassland
SRS8369892,v1,
SRS8370187,v1,temperate grassland
SRS8370434,v1,
SRS8370186,v1,
SRS8370443,v1,temperate grassland
SRS8370449,v1,
SRS8370193,v1,temperate grassland
SRS8370196,v1,
SRS8370448,v1,temperate forest
SRS8370199,v1,temperate grassland
SRS8369896,v1,
SRS8370453,v1,temperate grassland
SRS8370204,v1,temperate grassland
SRS8370459,v1,
SRS8370211,v1,temperate grassland
SRS8370212,v1,temperate grassland
SRS8370463,v1,temperate grassland
SRS8370217,v1,
SRS8370470,v1,temperate grassland
SRS8370216,v1,temperate grassland
SRS8370471,v1,temperate grassland
SRS8370468,v1,
SRS8370222,v1,temperate forest
SRS8370472,v1,temperate grassland
SRS8369911,v1,temperate forest
SRS8370122,v1,temperate grassland
SRS8370482,v1,temperate forest
SRS8370120,v1,
SRS8370125,v1,
SRS8369935,v1,temperate forest
SRS8369938,v1,temperate forest
SRS8370123,v1,
SRS8370133,v1,temperate grassland
SRS8369939,v1,temperate forest
SRS8370142,v1,temperate grassland
SRS8370235,v1,temperate grassland
SRS8370236,v1,temperate grassland
SRS8370145,v1,
SRS8369964,v1,temperate forest
SRS8370243,v1,temperate grassland
SRS8370150,v1,temperate grassland
SRS8370148,v1,
SRS8369963,v1,temperate forest
SRS8370151,v1,temperate grassland
SRS8370249,v1,
SRS8369976,v1,temperate forest
SRS8369972,v1,
SRS8370157,v1,temperate forest
SRS8370251,v1,
SRS8370176,v1,temperate grassland
SRS8369983,v1,temperate forest
SRS8370192,v1,temperate grassland
SRS8369982,v1,
SRS8370177,v1,temperate grassland
SRS8370189,v1,temperate grassland
SRS8370261,v1,temperate grassland
SRS8370195,v1,temperate grassland
SRS8370209,v1,temperate grassland
SRS8370200,v1,
SRS8369994,v1,temperate forest
SRS8369991,v1,
SRS8370279,v1,temperate grassland
SRS8370210,v1,temperate forest
SRS8370276,v1,
SRS8370218,v1,temperate grassland
SRS8370000,v1,temperate forest
SRS8370001,v1,
SRS8370008,v1,
SRS8370228,v1,temperate grassland
SRS8370009,v1,temperate grassland
SRS8374990,v1,
SRS8370226,v1,
SRS8370231,v1,temperate grassland
SRS8370291,v1,
SRS8370241,v1,temperate grassland
SRS8374993,v1,
SRS8370020,v1,temperate grassland
SRS8370298,v1,
SRS8370252,v1,
SRS8370247,v1,temperate forest
SRS8370304,v1,temperate grassland
SRS8370310,v1,temperate grassland
SRS8370253,v1,
SRS8370259,v1,temperate grassland
SRS8370312,v1,temperate grassland
SRS8370021,v1,
SRS8370258,v1,
SRS8370314,v1,temperate grassland
SRS8370022,v1,
SRS8370260,v1,temperate grassland
SRS8370028,v1,temperate grassland
SRS8370264,v1,temperate grassland
SRS8370267,v1,temperate grassland
SRS8370317,v1,temperate grassland
SRS8370266,v1,
SRS8370315,v1,temperate grassland
SRS8370322,v1,temperate grassland
SRS8370273,v1,temperate grassland
SRS8370035,v1,temperate grassland
SRS8370278,v1,temperate grassland
SRS8370323,v1,temperate grassland
SRS8370287,v1,temperate grassland
SRS8370038,v1,temperate grassland
SRS8370043,v1,temperate grassland
SRS8370292,v1,temperate grassland
SRS8370339,v1,temperate grassland
SRS8370046,v1,temperate grassland
SRS8370306,v1,temperate grassland
SRS8370321,v1,
SRS8370045,v1,
SRS8370328,v1,temperate grassland
SRS8370345,v1,
SRS8370326,v1,temperate forest
SRS8370052,v1,temperate grassland
SRS8374977,v1,temperate grassland
SRS8374978,v1,temperate grassland
SRS8370338,v1,temperate grassland
SRS8370051,v1,temperate grassland
SRS8370342,v1,temperate grassland
SRS8370352,v1,temperate grassland
SRS8369878,v1,
SRS8369888,v1,temperate forest
SRS8370073,v1,temperate grassland
SRS8369890,v1,
SRS8369891,v1,temperate forest
SRS8370075,v1,temperate grassland
SRS8370077,v1,temperate grassland
SRS8370081,v1,
SRS8369908,v1,temperate forest
SRS8369917,v1,temperate forest
SRS8369902,v1,
SRS8370101,v1,temperate grassland
SRS8370094,v1,temperate grassland
SRS8370108,v1,
SRS8370103,v1,
SRS8369923,v1,temperate forest
SRS8370114,v1,temperate grassland
SRS8370115,v1,temperate grassland
SRS8369625,v1,temperate forest
SRS8369628,v1,temperate forest
SRS8369627,v1,temperate forest
SRS8369626,v1,
SRS8369634,v1,temperate forest
SRS8369633,v1,temperate forest
SRS8369931,v1,
SRS8369936,v1,
SRS8369933,v1,temperate forest
SRS8369952,v1,temperate forest
SRS8369954,v1,temperate forest
SRS8369960,v1,temperate forest
SRS8369955,v1,
SRS8369984,v1,temperate forest
SRS8369979,v1,
SRS8369981,v1,
SRS8374965,v1,temperate forest
SRS8369644,v1,
SRS8369993,v1,temperate forest
SRS8369645,v1,temperate forest
SRS8369646,v1,
SRS8369655,v1,temperate forest
SRS8369650,v1,temperate forest
SRS8369997,v1,temperate forest
SRS8370007,v1,
SRS8369664,v1,
SRS8370010,v1,
SRS8370019,v1,temperate grassland
SRS8370014,v1,temperate grassland
SRS8370018,v1,temperate grassland
SRS8370026,v1,temperate grassland
SRS8370024,v1,temperate grassland
SRS8369668,v1,temperate forest
SRS8370034,v1,temperate grassland
SRS8369675,v1,temperate forest
SRS8370039,v1,
SRS8374966,v1,
SRS8369676,v1,temperate forest
SRS8369679,v1,temperate forest
SRS8369693,v1,
SRS8369707,v1,temperate forest
SRS8369715,v1,temperate forest
SRS8369712,v1,temperate forest
SRS8369726,v1,temperate forest
SRS8369727,v1,temperate forest
SRS8369728,v1,temperate forest
SRS8369729,v1,temperate forest
SRS8369754,v1,temperate forest
SRS8369753,v1,temperate forest
SRS8369757,v1,
SRS8369765,v1,temperate forest
SRS8369766,v1,
SRS8369768,v1,temperate forest
SRS8369779,v1,temperate forest
SRS8369778,v1,temperate forest
SRS8370041,v1,
SRS8369780,v1,
SRS8370042,v1,temperate grassland
SRS8370048,v1,temperate grassland
SRS8369781,v1,temperate forest
SRS8369783,v1,temperate forest
SRS8369789,v1,temperate forest
SRS8370054,v1,temperate forest
SRS8370061,v1,temperate grassland
SRS8370060,v1,temperate grassland
SRS8369797,v1,temperate forest
SRS8369798,v1,
SRS8370066,v1,
SRS8374969,v1,temperate forest
SRS8370072,v1,temperate forest
SRS8370076,v1,
SRS8374970,v1,temperate forest
SRS8370083,v1,temperate grassland
SRS8370095,v1,temperate grassland
SRS8370089,v1,
SRS8370355,v1,temperate grassland
SRS8370088,v1,temperate grassland
SRS8369639,v1,temperate forest
SRS8370354,v1,temperate grassland
SRS8369651,v1,temperate forest
SRS8369643,v1,
SRS8369836,v1,
SRS8369647,v1,
SRS8369658,v1,temperate forest
SRS8369877,v1,temperate forest
SRS8369657,v1,
SRS8369841,v1,temperate forest
SRS8369881,v1,temperate forest
SRS8369839,v1,temperate forest
SRS8369844,v1,temperate forest
SRS8369661,v1,temperate forest
SRS8369667,v1,temperate forest
SRS8369669,v1,
SRS8369666,v1,
SRS8369853,v1,temperate forest
SRS8374968,v1,temperate forest
SRS8369848,v1,
SRS8374981,v1,temperate grassland
SRS8370250,v1,temperate grassland
SRS8370126,v1,
SRS8370173,v1,temperate grassland
SRS8369989,v1,temperate forest
SRS8370246,v1,temperate grassland
SRS8370270,v1,temperate grassland
SRS8370037,v1,temperate grassland
SRS8369947,v1,temperate forest
SRS8369948,v1,temperate forest
SRS8369852,v1,temperate forest
SRS4952802,v1,temperate grassland biome
SRS8370098,v1,temperate grassland
SRS4952834,v1,
SRS4952841,v1,
SRS2974463,v1,temperate grassland
SRS2974462,v1,temperate grassland
SRS2974460,v1,
SRS2974471,v1,temperate grassland
SRS2974467,v1,temperate grassland
SRS2974473,v1,temperate grassland
SRS2974480,v1,
SRS2974476,v1,temperate grassland
SRS2974485,v1,
SRS2974500,v1,temperate grassland
SRS2974495,v1,
SRS2974501,v1,temperate grassland
SRS2974492,v1,temperate grassland
SRS2974505,v1,
SRS2974504,v1,temperate grassland
SRS2974507,v1,
SRS2974515,v1,temperate grassland
SRS2974514,v1,temperate grassland
SRS2974518,v1,temperate grassland
SRS2974509,v1,temperate grassland
SRS2974524,v1,temperate grassland
SRS2974522,v1,temperate grassland
SRS2974556,v1,temperate grassland
SRS2974549,v1,
SRS2974530,v1,
SRS2974548,v1,temperate grassland
SRS4952844,v1,temperate grassland biome
SRS4952836,v1,
SRS2974458,v1,
SRS2974464,v1,
SRS2974472,v1,temperate grassland
SRS2974470,v1,temperate grassland
SRS2974479,v1,temperate grassland
SRS2974487,v1,temperate grassland
SRS2974488,v1,temperate grassland
SRS4952812,v1,
SRS2974493,v1,temperate grassland
SRS2974489,v1,temperate grassland
SRS4952819,v1,
SRS2974499,v1,temperate grassland
SRS2974502,v1,temperate grassland
SRS2974512,v1,temperate grassland
SRS2974517,v1,
SRS4952832,v1,temperate grassland biome
SRS2974526,v1,temperate grassland
SRS2974541,v1,
SRS4952835,v1,temperate grassland biome
SRS2974536,v1,temperate grassland
SRS2974535,v1,
SRS2974542,v1,
SRS2974543,v1,
SRS2974551,v1,temperate grassland
SRS2974465,v1,temperate grassland
SRS2974461,v1,
SRS2974468,v1,temperate grassland
SRS2974466,v1,temperate grassland
SRS2974478,v1,temperate grassland
SRS2974474,v1,temperate grassland
SRS2974496,v1,temperate grassland
SRS2974482,v1,
SRS2974503,v1,
SRS2974525,v1,temperate grassland
SRS2974523,v1,temperate grassland
SRS2974529,v1,
SRS2974498,v1,
SRS2974527,v1,temperate grassland
SRS2974547,v1,temperate grassland
SRS2974553,v1,temperate grassland
SRS2974540,v1,
SRS2974546,v1,temperate grassland
SRS2974538,v1,
ERS16280151,v1,
SRS2974532,v1,temperate grassland
SRS2974484,v1,
SRS2974554,v1,temperate grassland
SRS2974491,v1,
ERS16280150,v1,
ERS16280135,v1,
ERS16280138,v1,
ERS16280142,v1,
ERS16280136,v1,
ERS16280125,v1,
ERS16280120,v1,
ERS16280114,v1,
ERS16280109,v1,
ERS16280121,v1,
ERS16280167,v1,
ERS16280166,v1,
ERS16280094,v1,
ERS16280103,v1,
ERS16280161,v1,
ERS16280160,v1,
ERS16280144,v1,
ERS16280153,v1,
ERS16280152,v1,
ERS16280140,v1,
ERS16280123,v1,
ERS16280113,v1,
ERS16280122,v1,
ERS16280108,v1,
ERS16280129,v1,
ERS16280085,v1,
ERS16280106,v1,
ERS16280089,v1,
ERS16280080,v1,
ERS16280060,v1,
ERS16280077,v1,
ERS16280057,v1,
ERS16280068,v1,
ERS16280067,v1,
ERS16280047,v1,
ERS16280053,v1,
ERS16280036,v1,
ERS16280039,v1,
ERS16280037,v1,
ERS16280045,v1,
ERS16280031,v1,
ERS16280017,v1,
ERS16280021,v1,
ERS16280019,v1,
ERS16280013,v1,
ERS16280012,v1,
ERS16280003,v1,
ERS16279998,v1,
ERS16279999,v1,
ERS16279990,v1,
ERS16279994,v1,
ERS16279978,v1,
ERS16279976,v1,
ERS16279988,v1,
ERS16279982,v1,
ERS16279963,v1,
ERS16279966,v1,
ERS16279972,v1,
ERS16279959,v1,
ERS16279951,v1,
ERS16279957,v1,
ERS16279943,v1,
ERS16279962,v1,
ERS16279930,v1,
ERS16279924,v1,
ERS16279942,v1,
ERS16279925,v1,
ERS16279910,v1,
ERS16279935,v1,
ERS16279919,v1,
ERS16279899,v1,
ERS16279883,v1,
ERS16279895,v1,
ERS16279874,v1,
ERS16279869,v1,
ERS16279880,v1,
ERS16279866,v1,
ERS16279858,v1,
ERS16279862,v1,
ERS16279855,v1,
ERS16279857,v1,
ERS16279861,v1,
ERS16280173,v1,
ERS16280170,v1,
ERS16279846,v1,
ERS16279844,v1,
ERS16280154,v1,
ERS16280169,v1,
ERS16280097,v1,
ERS16280084,v1,
ERS16280086,v1,
ERS16280076,v1,
ERS16280079,v1,
ERS16280050,v1,
ERS16280065,v1,
ERS16280055,v1,
ERS16280042,v1,
ERS16280033,v1,
ERS16280022,v1,
ERS16280034,v1,
ERS16280005,v1,
ERS16279996,v1,
ERS16279995,v1,
ERS16279985,v1,
ERS16279986,v1,
ERS16280168,v1,
ERS16279984,v1,
ERS16280162,v1,
ERS16280164,v1,
ERS16280163,v1,
ERS16280155,v1,
ERS16280156,v1,
ERS16279974,v1,
ERS16280148,v1,
ERS16279971,v1,
ERS16280147,v1,
ERS16279960,v1,
ERS16280141,v1,
ERS16279961,v1,
ERS16279948,v1,
ERS16280139,v1,
ERS16280127,v1,
ERS16279945,v1,
ERS16279941,v1,
ERS16280126,v1,
ERS16280118,v1,
ERS16280119,v1,
ERS16279940,v1,
ERS16279939,v1,
ERS16280117,v1,
ERS16279938,v1,
ERS16279932,v1,
ERS16279954,v1,
ERS16280110,v1,
ERS16280115,v1,
ERS16280105,v1,
ERS16279950,v1,
ERS16279947,v1,
ERS16279926,v1,
ERS16279915,v1,
ERS16279918,v1,
ERS16279914,v1,
ERS16279909,v1,
ERS16279906,v1,
ERS16279900,v1,
ERS16279897,v1,
ERS16279887,v1,
ERS16279890,v1,
ERS16279879,v1,
ERS16279863,v1,
ERS16279885,v1,
ERS16279868,v1,
ERS16279852,v1,
ERS16279845,v1,
ERS16279847,v1,
ERS16279921,v1,
ERS16279922,v1,
ERS16280099,v1,
ERS16279916,v1,
ERS16280096,v1,
ERS16279912,v1,
ERS16280095,v1,
ERS16279911,v1,
ERS16279903,v1,
ERS16280088,v1,
ERS16280091,v1,
ERS16280083,v1,
ERS16279896,v1,
ERS16279901,v1,
ERS16280078,v1,
ERS16279892,v1,
ERS16279889,v1,
ERS16279893,v1,
ERS16279891,v1,
ERS16280073,v1,
ERS16280072,v1,
ERS16279878,v1,
ERS16279888,v1,
ERS16279877,v1,
ERS16280069,v1,
ERS16279875,v1,
ERS16279872,v1,
ERS16279864,v1,
ERS16280064,v1,
ERS16279867,v1,
ERS16279859,v1,
ERS16279854,v1,
ERS16280062,v1,
ERS16279850,v1,
ERS16280052,v1,
ERS16279848,v1,
ERS16280049,v1,
ERS16280046,v1,
ERS16280038,v1,
ERS16280026,v1,
ERS16280030,v1,
ERS16280014,v1,
ERS16280009,v1,
ERS16280011,v1,
ERS16280015,v1,
ERS16280000,v1,
ERS16279973,v1,
ERS16279997,v1,
ERS16279979,v1,
ERS16279970,v1,
ERS16279980,v1,
ERS16279968,v1,
ERS16279956,v1,
SRS11062361,v1,
SRS11062385,v1,
SRS11062374,v1,
SRS11062391,v1,
SRS11062362,v1,
SRS11062392,v1,
SRS11062383,v1,
SRS11062379,v1,
SRS11062388,v1,
SRS11062366,v1,
SRS11062382,v1,
SRS11062364,v1,
SRS11062387,v1,
SRS11062365,v1,
SRS11062371,v1,
SRS11062381,v1,
SRS11062368,v1,
ERS3013238,v1,cropland biome
ERS3013234,v1,cropland biome
SRS11062377,v1,
ERS3013230,v1,cropland biome
ERS3013233,v1,cropland biome
ERS3013239,v1,cropland biome
ERS3013236,v1,
ERS3013240,v1,cropland biome
ERS3013244,v1,cropland biome
ERS3013242,v1,
ERS3013232,v1,cropland biome
ERS3013231,v1,cropland biome
ERS3013243,v1,
SRS1615146,v1,
ERS14904099,v1,agricultural ecosystem
ERS14904098,v1,
ERS14904115,v1,environment system
ERS14904113,v1,
ERS14904123,v1,environment system
ERS14904120,v1,environment system
ERS14904133,v1,water body
ERS14904122,v1,environment system
ERS14904104,v1,agricultural ecosystem
ERS14904127,v1,water body
ERS14904150,v1,human construction
ERS14904102,v1,
ERS14904103,v1,agricultural ecosystem
ERS14904136,v1,water body
ERS14904130,v1,
ERS14904135,v1,water body
ERS14904137,v1,agricultural ecosystem
ERS14904140,v1,
ERS14904141,v1,
ERS14904144,v1,human construction
ERS14904100,v1,
ERS14904101,v1,
ERS14904154,v1,human construction
ERS14904148,v1,
ERS14904107,v1,agricultural ecosystem
ERS14904114,v1,water body
ERS14904110,v1,
ERS14904108,v1,water body
ERS14904109,v1,
ERS14904129,v1,
ERS14904128,v1,
ERS14904131,v1,water body
ERS14904119,v1,environment system
ERS14904132,v1,
ERS14904139,v1,
ERS14904142,v1,human construction
ERS14904147,v1,human construction
ERS14904145,v1,
ERS14904146,v1,
ERS14904151,v1,
SRS15746867,v1,
SRS15746864,v1,
SRS15746863,v1,
SRS15746865,v1,
SRS15746861,v1,
SRS1143801,v1,
SRS1143802,v1,
SRS1143803,v1,
SRS1143788,v1,
SRS1143787,v1,
SRS1143755,v1,
SRS1143758,v1,
SRS1143759,v1,
SRS1143757,v1,
SRS1143756,v1,
SRS1143760,v1,
SRS1143711,v1,
SRS1143918,v1,
SRS1143919,v1,
SRS1143709,v1,
SRS1143920,v1,
SRS1143922,v1,
SRS1143921,v1,
SRS1143874,v1,
SRS1143731,v1,
SRS1143872,v1,
SRS1143875,v1,
SRS1143876,v1,
SRS1143877,v1,
SRS1143729,v1,
SRS1143880,v1,
SRS1143730,v1,
SRS1143884,v1,
SRS1143728,v1,
SRS1143883,v1,
SRS1143885,v1,
SRS1143888,v1,
SRS1143887,v1,
SRS1143889,v1,
SRS1143890,v1,
SRS1143891,v1,
SRS1143892,v1,
SRS1143893,v1,
SRS1143727,v1,
SRS1143894,v1,
SRS1143895,v1,
SRS1143896,v1,
SRS1143899,v1,
SRS1143897,v1,
SRS1143724,v1,
SRS1143901,v1,
SRS1143898,v1,
SRS1143902,v1,
SRS1143903,v1,
SRS1143904,v1,
SRS1143906,v1,
SRS1143905,v1,
SRS1143721,v1,
SRS1143907,v1,
SRS1143720,v1,
SRS1143908,v1,
SRS1143909,v1,
SRS1143719,v1,
SRS1143717,v1,
SRS1143716,v1,
SRS1143913,v1,
SRS1143911,v1,
SRS1143714,v1,
SRS1143914,v1,
SRS1143713,v1,
SRS1143916,v1,
SRS1143915,v1,
SRS1143712,v1,
SRS1143917,v1,
SRS1143710,v1,
SRS1143926,v1,
SRS1143925,v1,
SRS1143928,v1,
SRS1143927,v1,
SRS1143929,v1,
SRS1143930,v1,
SRS1143932,v1,
SRS1143933,v1,
SRS1143936,v1,
SRS1143940,v1,
SRS1143941,v1,
SRS1143942,v1,
SRS1143943,v1,
SRS1143947,v1,
SRS1143946,v1,
SRS1143949,v1,
SRS1143954,v1,
SRS1143951,v1,
SRS1143950,v1,
SRS1143956,v1,
SRS1143955,v1,
SRS1143708,v1,
SRS1143957,v1,
SRS1143959,v1,
SRS1143960,v1,
SRS1143961,v1,
SRS1143964,v1,
SRS1143965,v1,
SRS1143966,v1,
SRS1143707,v1,
SRS1143967,v1,
SRS1143970,v1,
SRS1143972,v1,
SRS1143973,v1,
SRS1143974,v1,
SRS1143977,v1,
SRS1143975,v1,
SRS1143979,v1,
SRS1143980,v1,
SRS1143981,v1,
SRS1143983,v1,
SRS1143989,v1,
SRS1143994,v1,
SRS1143984,v1,
SRS1143992,v1,
SRS1143995,v1,
SRS1143997,v1,
SRS1143999,v1,
SRS1143996,v1,
SRS1144000,v1,
SRS1143828,v1,
SRS1144003,v1,
SRS1143830,v1,
SRS1143829,v1,
SRS1143831,v1,
SRS1143832,v1,
SRS1143835,v1,
SRS1143838,v1,
SRS1143741,v1,
SRS1143844,v1,
SRS1143840,v1,
SRS1143843,v1,
SRS1143845,v1,
SRS1143846,v1,
SRS1143738,v1,
SRS1143848,v1,
SRS1143737,v1,
SRS1143849,v1,
SRS1143852,v1,
SRS1143851,v1,
SRS1143853,v1,
SRS1143855,v1,
SRS1143854,v1,
SRS1143734,v1,
SRS1143733,v1,
SRS1143866,v1,
SRS1143865,v1,
SRS1143867,v1,
SRS1143870,v1,
SRS1143868,v1,
SRS1143869,v1,
SRS1143873,v1,
SRS1143879,v1,
SRS1143878,v1,
SRS1143882,v1,
SRS1143886,v1,
SRS1143726,v1,
SRS1143723,v1,
SRS1143725,v1,
SRS1143718,v1,
SRS1143910,v1,
SRS1143912,v1,
SRS1143715,v1,
SRS1143923,v1,
SRS1143924,v1,
SRS1143931,v1,
SRS1143934,v1,
SRS1143938,v1,
SRS1143939,v1,
SRS1143945,v1,
SRS1143948,v1,
SRS1143953,v1,
SRS1143952,v1,
SRS1143963,v1,
SRS1143968,v1,
SRS1143969,v1,
SRS1143706,v1,
SRS1143976,v1,
SRS1143982,v1,
SRS1143985,v1,
SRS1143986,v1,
SRS1143987,v1,
SRS1143988,v1,
SRS1143990,v1,
SRS1143991,v1,
SRS1143993,v1,
SRS1144005,v1,
SRS1144001,v1,
SRS1143795,v1,
SRS1143794,v1,
SRS1143796,v1,
SRS1143797,v1,
SRS1143791,v1,
SRS1143792,v1,
SRS1143790,v1,
SRS1143800,v1,
SRS1143799,v1,
SRS1143761,v1,
SRS1143762,v1,
SRS1143753,v1,
SRS1143763,v1,
SRS1143764,v1,
SRS1143765,v1,
SRS1143766,v1,
SRS1143752,v1,
SRS1143768,v1,
SRS1143769,v1,
SRS1143770,v1,
SRS1143771,v1,
SRS1143772,v1,
SRS1143773,v1,
SRS1143750,v1,
SRS1143751,v1,
SRS1143775,v1,
SRS1143776,v1,
SRS1143749,v1,
SRS1143777,v1,
SRS1143778,v1,
SRS1143781,v1,
SRS1143782,v1,
SRS1143784,v1,
SRS1143783,v1,
SRS1143785,v1,
SRS1143747,v1,
SRS1143805,v1,
SRS1143806,v1,
SRS1143748,v1,
SRS1143808,v1,
SRS1143809,v1,
SRS1143810,v1,
SRS1143812,v1,
SRS1143816,v1,
SRS1143815,v1,
SRS1143817,v1,
SRS1143746,v1,
SRS1143818,v1,
SRS1143820,v1,
SRS1143745,v1,
SRS1143821,v1,
SRS1143822,v1,
SRS1143823,v1,
SRS1143824,v1,
SRS1143825,v1,
SRS1143826,v1,
SRS1143827,v1,
SRS1143743,v1,
SRS1143742,v1,
SRS1143833,v1,
SRS1143740,v1,
SRS1143834,v1,
SRS1143836,v1,
SRS1143837,v1,
SRS1143839,v1,
SRS1143841,v1,
SRS1143739,v1,
SRS1143847,v1,
SRS1143850,v1,
SRS1143736,v1,
SRS1143862,v1,
SRS1143859,v1,
SRS1143871,v1,
SRS1143774,v1,
SRS1143779,v1,
SRS1143780,v1,
SRS1143804,v1,
SRS1143811,v1,
SRS1143842,v1,
SRS1143860,v1,
SRS1143858,v1,
SRS1143857,v1,
SRS1143735,v1,
SRS1143861,v1,
SRS1143864,v1,
SRS1143863,v1,
SRS1143732,v1,
SRS1143900,v1,
SRS1143722,v1,
SRS1143935,v1,
SRS1143937,v1,
SRS1143944,v1,
SRS1143958,v1,
SRS1143962,v1,
SRS1143971,v1,
SRS1143978,v1,
SRS1143998,v1,
SRS1144004,v1,
SRS1143793,v1,
SRS1143798,v1,
SRS1143767,v1,
SRS1143786,v1,
SRS1143807,v1,
SRS1143814,v1,
SRS1143744,v1,
SRS1143819,v1,
SRS1143789,v1,
SRS1143754,v1,
SRS1143881,v1,
1001.SKM3,emp,soil
1001.SKD6,emp,soil
1001.SKM1,emp,soil
1001.SKM2,emp,soil
1001.SKB3,emp,soil
1001.SKD3,emp,soil
1001.SKB5,emp,soil
1001.SKB2,emp,soil
1001.SKB1,emp,soil
1001.SKM5,emp,soil
1001.SKB6,emp,soil
1001.SKM4,emp,soil
1001.SKB4,emp,soil
1001.SKD2,emp,soil
1001.SKD1,emp,soil
1001.SKM6,emp,soil
1001.SKD4,emp,soil
1024.SH007.C6.RH.4.93.bulk.6.11.G1.L00,emp,soil
1024.RU006.C181.RH.3.386.bulk.9.11.G1.L00,emp,soil
1024.DPOO1.C1.HA.4.241.bulk.9.11.G1.L00,emp,soil
1024.SH008.C6.HA.4.541.bulk.4.12.G1.L00,emp,soil
1024.SH007.C6.RH.2.306.bulk.9.11.G1.L00,emp,soil
1024.SH008.C6.HA.3.109.bulk.6.11.G1.L00,emp,soil
1024.SH005.C3.RH.5.271.bulk.9.11.G1.L00,emp,soil
1024.SH004.C1.RH.2.206.bulk.9.11.G1.L00,emp,soil
1024.SH007.C6.RH.1.301.bulk.9.11.G1.L00,emp,soil
1024.RU006.C181.RH.4.391.bulk.9.11.G1.L00,emp,soil
1024.SH004.C1.RH.4.13.bulk.6.11.G1.L00,emp,soil
1024.SH007.C6.RH.5.321.bulk.9.11.G1.L00,emp,soil
1024.SH007.C6.RH.5.97.bulk.6.11.G1.L00,emp,soil
1024.SH008.C6.HA.5.346.bulk.9.11.G1.L00,emp,soil
1024.DPOO1.C1.HA.2.231.bulk.9.11.G1.L00,emp,soil
1024.SH004.C1.RH.1.201.bulk.9.11.G1.L00,emp,soil
1024.SH004.C1.RH.4.216.bulk.9.11.G1.L00,emp,soil
1024.SH005.C3.RH.3.261.bulk.9.11.G1.L00,emp,soil
1024.SH005.C3.RH.1.41.bulk.6.11.G1.L00,emp,soil
1024.SH008.C6.HA.4.113.bulk.6.11.G1.L00,emp,soil
1024.SH007.C6.RH.4.316.bulk.9.11.G1.L00,emp,soil
1024.SH005.C3.RH.1.251.bulk.9.11.G1.L00,emp,soil
1024.SH005.C3.RH.4.266.bulk.9.11.G1.L00,emp,soil
1024.DPOO1.C1.HA.4.446.bulk.4.12.G1.L00,emp,soil
1024.SH008.C6.HA.3.336.bulk.9.11.G1.L00,emp,soil
1024.SH008.C6.HA.5.117.bulk.6.11.G1.L00,emp,soil
1024.SH004.C1.RH.5.221.bulk.9.11.G1.L00,emp,soil
1024.DPOO1.C1.HA.1.21.bulk.6.11.G1.L00,emp,soil
1024.DPOO1.C1.HA.5.246.bulk.9.11.G1.L00,emp,soil
1024.SH005.C3.RH.5.57.bulk.6.11.G1.L00,emp,soil
1024.SH008.C6.HA.1.326.bulk.9.11.G1.L00,emp,soil
1024.RU006.C181.RH.1.576.bulk.4.12.G1.L00,emp,soil
1024.RU006.C181.RH.3.586.bulk.4.12.G1.L00,emp,soil
1024.DPOO1.C1.HA.3.236.bulk.9.11.G1.L00,emp,soil
1024.SH008.C6.HA.3.536.bulk.4.12.G1.L00,emp,soil
1024.DPOO1.C1.HA.1.426.bulk.4.12.G1.L00,emp,soil
1024.RU006.C181.RH.1.376.bulk.9.11.G1.L00,emp,soil
1024.SH008.C6.HA.4.341.bulk.9.11.G1.L00,emp,soil
1024.MU002.C3.HA.2.65.bulk.6.11.G1.L00,emp,soil
1024.MU002.C3.HA.4.491.bulk.4.12.G1.L00,emp,soil
